donorID,Probability
100848,0.02048802008821323
100851,0.06709526451383048
100852,0.00010319619029442924
100853,0.04681426434294335
100856,7.780588552551253e-05
100860,8.327493386053945e-05
100861,0.013979969458684212
100862,0.013831789394047389
100863,0.03188950013143393
100864,0.31502849522579596
100865,0.052071624805270555
100866,0.022010376149996676
100867,0.12992112422625227
100869,0.05804036001448456
100870,0.06439446247899579
100871,0.0004497651256610291
100873,0.02340815379465844
100874,8.872564519873026e-06
100875,0.06587460628901873
100877,0.01630809401852278
100880,0.070273953711271
100882,0.1263074453201365
100883,8.422704911577973e-05
100884,0.2301588842262759
100885,0.047332019674067936
100886,0.10954873961734567
100890,0.036223773781598904
100891,0.01871005415952191
100892,3.575802212067232e-05
100894,0.12088768210758907
100896,0.04278234031371776
100898,0.11846109988593688
100899,0.04225614850131834
100901,0.031092878588842635
100904,0.03838773040315445
100907,0.17873089901181155
100910,0.004012310923713996
100912,0.04447509492776118
100913,3.575802212067232e-05
100914,0.053789430864225406
100917,0.00012207023486755665
100918,0.1133153744426788
100919,0.0002651963265655102
100920,0.14399728850064292
100921,0.00011047186164773315
100924,0.028149393751238747
100925,0.21257466637891617
100926,0.10315748618516402
100932,0.022603867307180815
100933,0.00019065273423468822
100935,0.13156984357516122
100936,0.00011232542189620555
100937,0.00032784489444801927
100939,0.013056254964847781
100940,0.00027416877273884484
100943,0.00020045958570010257
100944,0.015298777715704485
100949,0.008811748055075369
100952,0.13996070414255976
100953,0.06203493673062419
100954,0.0699636638917584
100955,0.009461079646988103
100958,0.004232591977578857
100959,0.021827573981133913
100961,0.00030811993960406977
100962,0.0001180747769562401
100963,0.02311059352810065
100964,0.08895666836485368
100967,0.02112831761896237
100970,0.1566823785835473
100971,0.22154904228590475
100972,0.055658100723599925
100973,0.00028819966081215456
100974,0.01762610586155075
100975,0.158175557289068
100977,0.03611067103174719
100979,0.1181263510701282
100980,0.0001640613484674675
100984,0.18525877923880452
100985,0.13602808589379833
100987,0.35358506857178845
100989,0.00026082079476358685
100994,0.013193778319218849
100995,0.04019387545766391
100997,0.02844567736490059
100998,4.578879949236697e-05
101000,0.008570284079061918
101002,0.17777027309855156
101003,4.0316100930011715e-05
101004,0.01116894743056935
101009,0.1849751688292453
101011,0.050691671677912706
101014,0.00016213012256285724
101016,0.14697290454342593
101017,0.00017924854533571914
101018,0.21162169190262325
101019,0.3019742584738269
101020,9.032925264420572e-05
101021,9.860470690984065e-05
101023,8.922171485190664e-05
101025,0.13988480881882984
101026,0.0001442301204291934
101028,0.00011612635360249621
101030,4.0316100930011715e-05
101031,0.08635145774363474
101032,0.04666077495668039
101033,0.00013047127144943298
101034,0.00014913487089082922
101035,0.019161278592701097
101036,0.19640300198470928
101037,0.0001262008754949773
101038,0.0002930490665495575
101039,0.10761854564526396
101041,0.053056433573619846
101043,0.04757756651825355
101044,0.16360144399741458
101046,0.022390115070148056
101048,0.004602877448053523
101050,0.00013047127144943298
101051,0.00021894652439858792
101056,0.053670032585548325
101057,0.09142974731768871
101059,0.045205115410730114
101060,0.06998761648291776
101062,0.04873696762670229
101063,0.070273953711271
101066,0.028304031025199138
101068,0.030208281084949638
101069,0.006337094958530617
101070,0.0781912310226528
101071,0.07612998641890309
101073,0.04893647971886577
101074,0.0003651697347122422
101075,0.013170583460839777
101077,0.09038718591636254
101078,0.02359882556048863
101079,0.022252902657341575
101081,0.05331988839659734
101084,0.04818919776581494
101085,3.916965952567548e-05
101086,0.085618245703624
101087,8.817573297289591e-05
101088,0.027267617373968035
101091,0.021634419268483234
101092,0.08094648186078493
101093,0.024948462449040233
101094,0.05568215925354833
101095,8.61649738836447e-05
101096,0.016684395542792156
101100,0.00020945214118096186
101101,0.031813873544870336
101103,0.00018534392641302445
101105,0.1046128814600479
101106,0.127435684424744
101107,0.06370959255060042
101108,0.1476023204497746
101110,0.003279118683160427
101112,9.715813053175204e-05
101114,0.06842107697275608
101117,0.03194049899367388
101120,9.573277406227294e-05
101122,0.030655178009367234
101123,0.14805715493479926
101126,0.05011612607741269
101127,0.027946078449061548
101128,0.127435684424744
101130,0.17781745109844166
101132,0.09794338127694162
101134,9.834391089776872e-05
101135,0.08815864769828885
101141,0.0002440286094017635
101143,0.06587460628901873
101144,0.05957385265112157
101145,0.008091409006389032
101146,0.02395916052630699
101147,0.0055488762339416615
101149,0.05429030800335407
101150,0.07389545004232802
101151,0.04003906722815154
101154,0.01658121750572948
101156,0.0554778736572883
101160,0.024015351004962274
101161,0.024602677555682347
101164,0.021492064033188485
101165,0.0652309845250528
101166,0.00026082079476358685
101168,0.008565135817532814
101169,0.00012411837511676127
101170,0.043766821408156874
101172,0.02528120088820326
101173,0.11935655891010505
101175,0.2704369968102848
101178,0.11621397854867992
101183,0.00012207023486755665
101185,0.004350899413108015
101186,0.03947993043857178
101189,0.018364698174001406
101190,0.1623797000692513
101191,0.07131500515906905
101194,0.00010509267256546311
101197,0.016684395542792156
101198,0.15661270376369227
101199,0.05046960243100515
101200,0.006687458619482846
101202,0.0073671970847059625
101203,0.12926569742780777
101204,0.19881133483363794
101207,0.005008329762911251
101209,0.020818073489784306
101210,0.08387551130652562
101213,0.13402036207936172
101215,0.04781790292444257
101216,0.09638303558729654
101219,0.08480004284464539
101222,0.11951511599543879
101224,0.00040156591495604685
101225,0.0002522850642298622
101226,3.791493388272396e-05
101228,0.00806728963772363
101230,0.009929113907888747
101231,0.032920577305590414
101233,0.09537705935384136
101234,0.22211444608704073
101239,0.0481219988435965
101240,0.031187224065725994
101242,0.017665474560502818
101244,0.055046053040537876
101249,0.05415579909707048
101250,0.003495688692435163
101251,0.03862601724610858
101254,0.07757474315469834
101256,0.07921766159646258
101257,0.11888592704852305
101259,9.573277406227294e-05
101260,0.00012005588796115126
101261,0.08577873363602571
101268,0.05872491134820026
101269,0.013831789394047389
101271,0.09228653138195969
101274,0.00014183856261753555
101275,0.06176233973456934
101276,0.06709761587746371
101277,0.10210841970172826
101278,1.8813660787794302e-05
101279,0.00012411837511676127
101280,0.079324650486669
101281,7.869179201411958e-05
101284,0.12919952433102247
101285,0.0244913903085385
101287,0.11448400057938493
101288,0.17479355503001415
101289,2.4118811830191103e-05
101292,0.07433682234151376
101295,0.05457085047825573
101297,0.2515161504529175
101298,0.02851821911277373
101299,0.08787322128083676
101302,0.051279486381525394
101303,0.0004291707170434695
101304,0.16581077052632587
101311,0.005602382383854397
101312,0.0002033947160869673
101315,0.04818919776581494
101320,0.3249282410944548
101321,1.8813660787794302e-05
101323,0.00022887118575348148
101324,4.131861864229746e-05
101325,0.014179662619244453
101328,0.03094722517964228
101329,0.0749642925940082
101330,0.026642061793149163
101331,0.009130371176963546
101332,0.017160735703828117
101333,0.17453567004319417
101335,0.0001516494340131485
101336,0.14773405073268936
101342,0.22154904228590475
101343,0.36582287652706497
101344,0.07294892999859584
101346,0.01659951396289987
101347,0.1755721297016459
101348,0.028843000720991364
101349,0.00012704671003739993
101351,0.03937198948445099
101353,9.617052600911193e-05
101355,0.22952996666202183
101356,0.03786325978223747
101357,0.020164104890037667
101359,0.0532259690478374
101360,0.00010056640778558813
101361,0.010397825785852056
101365,0.10634337621046742
101367,0.02579511697843257
101371,0.20877219750649786
101373,0.00017915114036775353
101375,0.016672988883060496
101377,0.11070070576958255
101378,0.011449554800668556
101379,0.014736796271062459
101380,0.30870216711340964
101381,0.12584216567653145
101382,0.2062133809464085
101383,0.03627670486306293
101384,0.10951649650037922
101385,0.027304581981141218
101386,0.02411704201952605
101387,0.1795381459664006
101388,0.008136233497591726
101389,7.280877167685573e-05
101391,9.256954580414511e-05
101392,0.04984558269787758
101393,7.280877167685573e-05
101394,0.00010516320085005353
101396,0.04113927161677536
101398,0.0854091361968541
101399,0.04433832214970309
101400,0.08284798077628179
101403,0.07942489602789865
101404,0.029503857682012823
101407,0.06791799832053405
101409,0.0539668205158047
101411,0.0881451159027154
101412,0.05429030800335407
101413,0.0915896396595909
101414,0.1769016768613277
101418,0.02228860738605516
101419,9.573277406227294e-05
101420,8.422704911577973e-05
101422,0.14537000580303058
101424,0.04229109261882668
101425,0.038768470088161776
101426,0.22974176265259943
101428,0.369171914217344
101429,0.08870254631110502
101431,0.16424843827064028
101432,0.006064041744869337
101433,0.00010633353200555121
101435,0.051265362384032086
101437,0.034118385228606773
101438,0.055980538027375855
101439,0.11091208740604681
101440,0.00020350267692116234
101441,0.07343068775983908
101442,0.09421512900900804
101444,0.03684702294757642
101445,0.11658680629262667
101446,0.26318952229558884
101448,5.977323594199178e-05
101449,0.07937302335859085
101451,0.1333106186859793
101454,0.05293932895294674
101456,0.11767545417625068
101457,0.10724588718519619
101458,0.00017395711275311414
101459,0.07020308390639943
101460,0.00031789986489233826
101463,0.15952199919646548
101465,0.00146483906848875
101466,0.05817260176930113
101469,3.6153309484160675e-05
101470,0.06199406173314135
101471,0.02798173343888715
101472,0.11499567264615745
101474,0.01948895307288831
101475,0.11705366042136459
101477,0.19693957424981767
101479,0.031092878588842635
101480,7.857413817660173e-06
101481,0.07876286987028461
101482,0.010289517436731777
101484,0.060078770004684534
101485,0.015549639596685634
101486,0.017089982704915366
101488,0.020150170409753275
101489,0.3376036405709328
101490,0.4332663562819806
101495,9.601069450429108e-05
101497,4.71350465676698e-05
101498,0.08339004909876489
101499,0.00023604229720655396
101500,0.03463462082363555
101501,0.019750109108499288
101502,4.71350465676698e-05
101504,0.17501265329921337
101505,0.03331657669997469
101508,0.06252968551632095
101510,0.15978975229247275
101511,0.06259865326775113
101512,0.11940493566601867
101513,0.11098541461707373
101514,0.02316650544016723
101525,8.817573297289591e-05
101528,6.743148399132308e-05
101530,0.07490979312623394
101531,0.016531401371250847
101532,0.0565884451131773
101535,0.10326107992045656
101537,0.1979816420945651
101538,2.4489532237552864e-05
101539,8.327493386053945e-05
101543,0.00024812250527949563
101546,0.03860697505953614
101548,0.0001631509195356104
101549,0.011210939074221911
101550,0.010264644877002377
101551,0.027075893314843155
101554,0.1870278656491208
101556,0.08064848253933533
101557,0.06507450423043017
101558,0.05266671902195922
101559,0.059686260938064256
101560,7.027233648605267e-05
101563,0.06758354707960314
101564,0.11705366042136459
101571,0.00011631178608117536
101572,0.045016805774007025
101574,8.470603773174154e-05
101575,0.01714965964603806
101579,0.21975127324782837
101581,0.00014429120100239128
101583,0.09561576017773232
101585,6.421050343622097e-05
101589,0.13071516868242705
101590,0.04250929744567435
101591,0.1124349840569512
101592,0.026321878775562968
101594,0.07351057245918718
101595,0.06073804772196235
101596,0.012220907560662032
101597,0.02459845663633319
101598,0.013158180016826455
101602,0.27751051552102785
101606,0.3042941854108385
101608,0.04943944016249951
101610,0.00012646078594171878
101611,5.7280524775082933e-05
101612,0.053525720946892584
101613,0.03633548242120291
101614,0.058697943962394375
101617,5.3839421541868514e-05
101618,0.03431336079518051
101619,0.03333717440165301
101621,0.18855787497209145
101624,0.3077639604868681
101625,0.03000478933141544
101626,0.007531652362377844
101628,0.02076952427603062
101630,0.04100824103145681
101632,0.1052760664698021
101633,0.00012646078594171878
101634,0.06220612407832123
101637,0.05581821033420385
101638,0.018230330934039828
101644,5.7280524775082933e-05
101645,0.005594736304861261
101646,0.0633888906374729
101647,0.00014429120100239128
101648,8.470603773174154e-05
101650,0.046030574792978986
101651,0.06213254044290994
101652,6.21491141354127e-05
101653,0.13414882350992513
101654,0.036968108831745325
101656,0.01806608513834379
101658,0.09117289564555008
101659,0.07154203032186644
101663,8.793970621437464e-05
101665,0.0945553996542183
101667,5.2422758095801534e-05
101668,0.0848265719370021
101669,0.09754994999327875
101671,0.013446668510425275
101672,0.014924579051013938
101677,0.028135481804550107
101678,0.0692790694385148
101681,0.08001740071555066
101682,0.22392548533490783
101685,7.112010076583597e-05
101688,0.1851025649476906
101690,0.03110661425233417
101691,0.06937146553977558
101692,0.12987210118269776
101694,8.684832934762764e-05
101695,0.01714965964603806
101696,0.3128865634758589
101697,0.09489890733530051
101699,0.014797923607186026
101702,0.2334625148527419
101704,0.004005326456264509
101706,0.008388333733880813
101709,2.087020712530566e-05
101711,0.030166507201369232
101714,0.02802294275416267
101716,0.009688665433863262
101719,0.16479762805594333
101721,4.307033614071261e-05
101723,0.03883562879068628
101724,0.04815682903478651
101725,0.030615907660838725
101728,0.00012953025457167303
101731,0.008320276504756837
101734,0.08640980897297791
101736,0.012775673365196855
101737,0.031088235146362036
101738,0.028023207881084585
101742,0.00011419126414081334
101743,0.014840155028121683
101745,0.0888363420891285
101747,0.00018560429534572413
101748,0.03911231265446634
101751,0.024068289802348094
101752,8.904479661370767e-05
101753,0.06840917808820839
101755,0.00013919288910031903
101756,0.0036475983084972683
101757,0.028286464811164883
101759,0.03877017241195566
101760,0.10320814961145816
101761,0.26142216058981205
101762,0.00010007281904386798
101763,1.4212102788297873e-05
101764,0.17873089901181155
101770,3.38554422980056e-05
101771,8.61649738836447e-05
101775,2.485614089316799e-100
101776,0.11997066258869321
101779,0.05374813846874179
101780,0.04083121735793391
101784,0.004123861779905371
101786,0.11333178856209425
101787,4.714826265333732e-05
101790,4.31771918380416e-05
101793,6.421050343622097e-05
101794,0.04628204508272116
101796,0.22017472655689926
101798,0.017526798004655352
101799,0.03479576936008841
101800,0.01806608513834379
101801,0.09729076444065393
101802,0.047655221542082724
101805,6.421050343622097e-05
101807,0.00012798631996370792
101808,0.018243603360627383
101809,0.028286464811164883
101810,0.04226617053747981
101815,0.009120685071033743
101816,0.050054357399998334
101817,0.2162550131358582
101820,0.02085052938457992
101821,0.00016683776069368112
101822,0.4243424154776985
101825,0.02498865081226626
101826,0.028345874535514782
101827,0.003280226260677497
101828,5.172956275118927e-05
101829,0.04115237840047931
101832,2.1099799647168887e-05
101833,0.04523670648081928
101836,6.114336913711726e-05
101837,0.048130580116756264
101838,0.045863159053826985
101841,0.07828586797565333
101842,9.271627880593584e-05
101843,0.0001526416237254552
101845,0.20487766258219642
101846,0.1029253773851068
101848,0.16364909819932505
101849,7.859102052026885e-05
101853,0.05170536786920866
101856,0.16739262266326807
101858,0.016495234293916406
101859,0.4026756077727281
101861,0.09197535694467647
101862,2.253590852363534e-05
101864,0.14782318651480403
101865,0.17226474952516543
101867,0.09866094859082661
101868,0.1048979204904443
101872,6.85406548665127e-05
101873,0.044096865759406245
101874,0.030742082707622822
101875,0.04952305780460075
101877,0.2429047362327843
101881,0.015908868890610904
101883,4.556807473139108e-05
101884,0.16531726931264104
101887,0.021016329116779073
101888,0.06606151752067099
101889,6.526669631921569e-05
101890,0.03161851920634106
101892,0.05006816198682309
101893,0.020646742035137992
101894,4.777164429681343e-05
101896,0.01518615999314697
101897,0.00017252479630439633
101898,0.0001742818704850696
101900,0.09208024805397845
101901,0.1426894930759567
101904,0.032988244239448794
101905,0.14728931145248988
101906,0.02061696114920764
101913,0.07638452282913014
101914,0.07810186573456254
101916,0.03491867088551566
101919,0.25663162570168024
101920,0.00022425543764334653
101921,6.80308257076942e-05
101922,0.1703574028336425
101923,0.14016740335388161
101925,0.0049716429796449755
101927,0.08191428539684012
101928,0.08776291315900596
101931,0.07985096503781908
101933,0.10941827274537207
101934,0.08660865064460022
101936,0.05604748989623474
101937,9.609617380540317e-05
101938,0.028311824349980877
101939,0.03852859453966119
101940,7.046849644949942e-05
101941,0.10758668090788602
101945,0.07758471143633311
101946,0.05351232765795724
101947,0.05654846565775984
101949,0.28012793087252347
101950,0.10562355664938403
